Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_S1_p;backward;transe;10;0.5;3;rnm;[38.90577673912048, 18.536684007056344];[1.5487, 0.0025];[1.5487, 0.0025];[1.5487, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0058];[0.4284, 0.0058];[0.4284, 0.0058];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.9538, 0.0095];[0.9538, 0.0095];[0.9538, 0.0095];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;1;dcr;[47.79749774932861, 24.003235364801807];[1.432, 0.0064];[1.5487, 0.0025];[1.3081, 0.0098];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6714, 0.0078];[0.4355, 0.0135];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4259, 0.0102];[0.4284, 0.0058];[0.4163, 0.0178];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6788, 0.0128];[0.592, 0.0194];[0.71, 0.019];[0.774, 0.0265];[0.966, 0.0215];[0.7377, 0.0268];[0.9538, 0.0095];[0.5145, 0.059];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.8305, 0.0246];[0.744, 0.0344];[0.896, 0.0196];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;1;r2n;[35.69849786758423, 1.8364850624048874];[1.4953, 0.0018];[1.5487, 0.0025];[1.442, 0.0032];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6111, 0.0048];[0.335, 0.0096];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4137, 0.0076];[0.4284, 0.0058];[0.399, 0.0095];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6326, 0.0293];[0.538, 0.0248];[0.636, 0.0436];[0.704, 0.0546];[0.948, 0.0214];[0.9096, 0.0048];[0.9538, 0.0095];[0.8655, 0.0067];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7301, 0.0184];[0.604, 0.032];[0.804, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;1;sbr;[43.96369571685791, 29.226062300540327];[1.5382, 0.002];[1.5487, 0.0025];[1.5277, 0.0032];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6049, 0.0064];[0.3245, 0.0102];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4202, 0.0058];[0.4284, 0.0058];[0.412, 0.0061];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6212, 0.0182];[0.532, 0.0204];[0.614, 0.0215];[0.696, 0.0338];[0.944, 0.0196];[0.9123, 0.0073];[0.9538, 0.0095];[0.8708, 0.006];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7178, 0.0213];[0.592, 0.0299];[0.768, 0.0531];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;1;rnm;[28.123089218139647, 0.8430670242604469];[1.5421, 0.0019];[1.5487, 0.0025];[1.5356, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6069, 0.0062];[0.327, 0.0109];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4231, 0.0059];[0.4284, 0.0058];[0.4179, 0.0062];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6235, 0.0192];[0.532, 0.0204];[0.622, 0.0264];[0.7, 0.0415];[0.948, 0.0204];[0.9279, 0.0081];[0.9538, 0.0095];[0.9021, 0.0071];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.715, 0.0222];[0.592, 0.0299];[0.76, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;dcr;[76.99878859519958, 40.139125346368616];[1.4358, 0.006];[1.5487, 0.0025];[1.301, 0.0113];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6725, 0.0054];[0.4384, 0.0103];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4703, 0.0257];[0.4284, 0.0058];[0.4904, 0.0493];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6914, 0.0246];[0.61, 0.04];[0.702, 0.016];[0.774, 0.0233];[0.962, 0.0172];[0.7926, 0.0344];[0.9538, 0.0095];[0.6095, 0.0722];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.8493, 0.0121];[0.772, 0.016];[0.912, 0.016];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;r2n;[69.23605628013611, 38.904036665927364];[1.4934, 0.0011];[1.5487, 0.0025];[1.4382, 0.0008];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6104, 0.0042];[0.331, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4141, 0.0045];[0.4284, 0.0058];[0.3998, 0.0041];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6293, 0.0083];[0.538, 0.0075];[0.62, 0.0141];[0.712, 0.0271];[0.964, 0.0102];[0.9172, 0.0053];[0.9538, 0.0095];[0.8806, 0.0085];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.724, 0.0206];[0.604, 0.032];[0.776, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;sbr;[57.268634939193724, 49.16017943283688];[1.5487, 0.0025];[1.5487, 0.0025];[1.5487, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0058];[0.4284, 0.0058];[0.4284, 0.0058];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.9538, 0.0095];[0.9538, 0.0095];[0.9538, 0.0095];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;100;0.5;3;rnm;[31.765874767303465, 2.3804688623870613];[1.5487, 0.0025];[1.5487, 0.0025];[1.5487, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0058];[0.4284, 0.0058];[0.4284, 0.0058];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.9538, 0.0095];[0.9538, 0.0095];[0.9538, 0.0095];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;dcr;[69.78596186637878, 45.46355034489923];[1.4391, 0.0078];[1.5487, 0.0025];[1.3209, 0.0163];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6752, 0.0056];[0.4427, 0.0085];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4133, 0.0336];[0.4284, 0.0058];[0.3897, 0.0674];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6916, 0.0341];[0.606, 0.0459];[0.7, 0.0379];[0.772, 0.0376];[0.968, 0.0194];[0.723, 0.0531];[0.9538, 0.0095];[0.4837, 0.11];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.8405, 0.0312];[0.756, 0.0463];[0.888, 0.0325];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;r2n;[41.777325534820555, 1.549380785453779];[1.4953, 0.0018];[1.5487, 0.0025];[1.442, 0.0032];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6111, 0.0048];[0.335, 0.0096];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4137, 0.0076];[0.4284, 0.0058];[0.399, 0.0095];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6326, 0.0293];[0.538, 0.0248];[0.636, 0.0436];[0.704, 0.0546];[0.948, 0.0214];[0.9096, 0.0048];[0.9538, 0.0095];[0.8655, 0.0067];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7301, 0.0184];[0.604, 0.032];[0.804, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;sbr;[64.45011992454529, 56.05293681420998];[1.5382, 0.002];[1.5487, 0.0025];[1.5277, 0.0032];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6049, 0.0064];[0.3245, 0.0102];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4202, 0.0058];[0.4284, 0.0058];[0.412, 0.0061];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6212, 0.0182];[0.532, 0.0204];[0.614, 0.0215];[0.696, 0.0338];[0.944, 0.0196];[0.9123, 0.0073];[0.9538, 0.0095];[0.8708, 0.006];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7178, 0.0213];[0.592, 0.0299];[0.768, 0.0531];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;1;rnm;[54.466188716888425, 48.22165289426081];[1.5421, 0.0019];[1.5487, 0.0025];[1.5356, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6069, 0.0062];[0.327, 0.0109];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4231, 0.0059];[0.4284, 0.0058];[0.4179, 0.0062];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6235, 0.0192];[0.532, 0.0204];[0.622, 0.0264];[0.7, 0.0415];[0.948, 0.0204];[0.9279, 0.0081];[0.9538, 0.0095];[0.9021, 0.0071];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.715, 0.0222];[0.592, 0.0299];[0.76, 0.0253];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;dcr;[73.33059973716736, 7.116803805542926];[1.4489, 0.0059];[1.5487, 0.0025];[1.3264, 0.0139];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6724, 0.0078];[0.4369, 0.013];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4573, 0.0756];[0.4284, 0.0058];[0.4635, 0.155];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6763, 0.0197];[0.59, 0.019];[0.702, 0.0232];[0.77, 0.0141];[0.96, 0.019];[0.7463, 0.0789];[0.9538, 0.0095];[0.516, 0.159];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.8461, 0.0212];[0.752, 0.0299];[0.924, 0.032];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;r2n;[95.13166289329529, 57.08173117911236];[1.4934, 0.0011];[1.5487, 0.0025];[1.4382, 0.0008];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6104, 0.0042];[0.331, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4141, 0.0045];[0.4284, 0.0058];[0.3998, 0.0041];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6293, 0.0083];[0.538, 0.0075];[0.62, 0.0141];[0.712, 0.0271];[0.964, 0.0102];[0.9172, 0.0053];[0.9538, 0.0095];[0.8806, 0.0085];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.724, 0.0206];[0.604, 0.032];[0.776, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;sbr;[61.85734519958496, 58.59031264951769];[1.5487, 0.0025];[1.5487, 0.0025];[1.5487, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0058];[0.4284, 0.0058];[0.4284, 0.0058];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.9538, 0.0095];[0.9538, 0.0095];[0.9538, 0.0095];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0]
train_S1_p;backward;transe;200;0.5;3;rnm;[40.042461681365964, 5.498364848722678];[1.5487, 0.0025];[1.5487, 0.0025];[1.5487, 0.0025];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6086, 0.0072];[0.3299, 0.0122];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4284, 0.0058];[0.4284, 0.0058];[0.4284, 0.0058];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.6295, 0.0183];[0.536, 0.0206];[0.63, 0.0237];[0.706, 0.0287];[0.954, 0.0215];[0.9538, 0.0095];[0.9538, 0.0095];[0.9538, 0.0095];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0];[0.7086, 0.0258];[0.58, 0.0335];[0.776, 0.0233];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;1;dcr;[74.1945484638214, 67.09743294814807];[0.0421, 0.0022];[0.0384, 0.0025];[0.0382, 0.0022];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0002];[0.9996, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4356, 0.0371];[0.4328, 0.0357];[0.431, 0.0383];[0.8306, 0.0223];[0.734, 0.0273];[0.916, 0.028];[0.972, 0.0098];[0.998, 0.004];[0.8609, 0.0185];[0.77, 0.0228];[0.95, 0.0303];[0.99, 0.0089];[1.0, 0.0];[0.3961, 0.0789];[0.4309, 0.0828];[0.3538, 0.0765];[0.8557, 0.0319];[0.768, 0.0466];[0.948, 0.0466];[1.0, 0.0];[1.0, 0.0];[0.907, 0.0294];[0.836, 0.048];[0.98, 0.04];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;1;r2n;[39.67598872184753, 3.0585234698622257];[0.0376, 0.0019];[0.041, 0.0027];[0.0342, 0.0017];[0.9998, 0.0002];[0.9996, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4039, 0.052];[0.4008, 0.0537];[0.407, 0.0506];[0.8237, 0.0276];[0.728, 0.0331];[0.908, 0.0462];[0.964, 0.0206];[0.996, 0.0049];[0.9029, 0.0305];[0.844, 0.0476];[0.958, 0.0232];[0.98, 0.011];[0.996, 0.0049];[0.4006, 0.0909];[0.429, 0.0901];[0.3721, 0.0923];[0.8675, 0.0193];[0.792, 0.0204];[0.94, 0.0253];[1.0, 0.0];[1.0, 0.0];[0.9341, 0.0377];[0.9, 0.0566];[0.952, 0.0325];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;1;sbr;[74.45621175765991, 72.93750981548047];[0.0394, 0.002];[0.0392, 0.0026];[0.0395, 0.0013];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4505, 0.0357];[0.4532, 0.0355];[0.4478, 0.0362];[0.8181, 0.028];[0.72, 0.0341];[0.898, 0.0458];[0.962, 0.0147];[0.998, 0.004];[0.8547, 0.021];[0.764, 0.0265];[0.934, 0.0314];[0.992, 0.0075];[1.0, 0.0];[0.3992, 0.0697];[0.4507, 0.0847];[0.3477, 0.0561];[0.8513, 0.0303];[0.76, 0.04];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.917, 0.0203];[0.844, 0.0388];[0.996, 0.008];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;1;rnm;[34.577490377426145, 1.8466070240833188];[0.0373, 0.0019];[0.0365, 0.002];[0.0382, 0.0018];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4632, 0.027];[0.4699, 0.0279];[0.4565, 0.0264];[0.8299, 0.0184];[0.738, 0.0194];[0.902, 0.0371];[0.972, 0.0133];[0.998, 0.004];[0.8359, 0.017];[0.738, 0.0194];[0.922, 0.0319];[0.992, 0.0075];[1.0, 0.0];[0.3998, 0.0765];[0.4366, 0.0912];[0.3629, 0.0628];[0.8632, 0.0264];[0.78, 0.0335];[0.936, 0.048];[1.0, 0.0];[1.0, 0.0];[0.88, 0.0207];[0.792, 0.0271];[0.976, 0.0294];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;3;dcr;[122.21004538536071, 127.20329590123528];[0.0475, 0.0023];[0.0387, 0.0025];[0.0347, 0.0021];[0.9998, 0.0002];[0.9996, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4754, 0.0527];[0.4268, 0.0358];[0.5025, 0.0706];[0.8285, 0.0327];[0.734, 0.0504];[0.902, 0.0306];[0.968, 0.0098];[0.998, 0.004];[0.8755, 0.0251];[0.81, 0.0352];[0.946, 0.0242];[0.98, 0.0141];[0.998, 0.004];[0.4216, 0.0908];[0.4389, 0.0896];[0.3827, 0.0926];[0.8619, 0.0335];[0.78, 0.049];[0.944, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.9426, 0.0181];[0.916, 0.0196];[0.956, 0.0408];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;3;r2n;[110.45972166061401, 123.81372762749389];[0.0444, 0.0021];[0.0404, 0.0028];[0.0484, 0.0022];[0.9997, 0.0003];[0.9995, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9974, 0.0008];[0.9948, 0.0017];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3924, 0.0292];[0.3862, 0.0258];[0.3986, 0.0331];[0.8398, 0.0214];[0.75, 0.029];[0.914, 0.025];[0.968, 0.0147];[0.998, 0.004];[0.9247, 0.0177];[0.864, 0.0344];[0.982, 0.0133];[0.998, 0.004];[1.0, 0.0];[0.3481, 0.0725];[0.4038, 0.0871];[0.2924, 0.0585];[0.8784, 0.0225];[0.804, 0.0388];[0.956, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.982, 0.0147];[0.964, 0.0294];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;3;sbr;[37.556401586532594, 2.6427826427642502];[0.0355, 0.0016];[0.0355, 0.0016];[0.0355, 0.0016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.473, 0.03];[0.473, 0.03];[0.473, 0.03];[0.8325, 0.0163];[0.742, 0.0172];[0.906, 0.0301];[0.97, 0.0126];[0.998, 0.004];[0.8325, 0.0163];[0.742, 0.0172];[0.906, 0.0301];[0.97, 0.0126];[0.998, 0.004];[0.451, 0.0943];[0.451, 0.0943];[0.451, 0.0943];[0.8607, 0.0286];[0.772, 0.0412];[0.932, 0.0466];[1.0, 0.0];[1.0, 0.0];[0.8607, 0.0286];[0.772, 0.0412];[0.932, 0.0466];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;10;0.5;3;rnm;[114.68887157440186, 149.21776584969734];[0.0355, 0.0016];[0.0355, 0.0016];[0.0355, 0.0016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.473, 0.03];[0.473, 0.03];[0.473, 0.03];[0.8325, 0.0163];[0.742, 0.0172];[0.906, 0.0301];[0.97, 0.0126];[0.998, 0.004];[0.8325, 0.0163];[0.742, 0.0172];[0.906, 0.0301];[0.97, 0.0126];[0.998, 0.004];[0.451, 0.0943];[0.451, 0.0943];[0.451, 0.0943];[0.8607, 0.0286];[0.772, 0.0412];[0.932, 0.0466];[1.0, 0.0];[1.0, 0.0];[0.8607, 0.0286];[0.772, 0.0412];[0.932, 0.0466];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;100;0.5;1;dcr;[49.02481036186218, 4.612858302373527];[0.0157, 0.0004];[0.012, 0.0001];[0.0122, 0.0007];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3513, 0.0336];[0.3445, 0.0347];[0.351, 0.0334];[0.9303, 0.0056];[0.896, 0.008];[0.958, 0.0117];[0.968, 0.0117];[0.99, 0.011];[0.9439, 0.0121];[0.914, 0.0196];[0.97, 0.0141];[0.976, 0.015];[0.998, 0.004];[0.3592, 0.12];[0.3727, 0.1155];[0.3384, 0.1258];[0.9239, 0.0259];[0.888, 0.0325];[0.936, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.9508, 0.0324];[0.932, 0.0449];[0.948, 0.0349];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;100;0.5;1;r2n;[107.55899152755737, 117.96165767270409];[0.0212, 0.0013];[0.0119, 0.0002];[0.0305, 0.0024];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.998, 0.0002];[0.996, 0.0004];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3036, 0.0202];[0.3002, 0.0211];[0.3071, 0.0213];[0.9335, 0.0069];[0.904, 0.015];[0.956, 0.0102];[0.966, 0.0102];[0.988, 0.0117];[0.9687, 0.0101];[0.94, 0.0179];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2861, 0.0862];[0.3504, 0.1109];[0.2217, 0.0628];[0.9213, 0.0217];[0.88, 0.0253];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.994, 0.008];[0.988, 0.016];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0]
train_S1_p;known;complex;100;0.5;1;sbr;[39.35221633911133, 1.519651846287449];[0.0151, 0.0005];[0.0135, 0.0005];[0.0167, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3602, 0.0267];[0.3627, 0.0271];[0.3578, 0.0272];[0.915, 0.0121];[0.872, 0.016];[0.948, 0.0214];[0.964, 0.012];[0.99, 0.011];[0.9342, 0.013];[0.892, 0.0293];[0.97, 0.0141];[0.994, 0.008];[1.0, 0.0];[0.3342, 0.0998];[0.3936, 0.1197];[0.2747, 0.081];[0.9185, 0.0257];[0.88, 0.0335];[0.936, 0.0294];[1.0, 0.0];[1.0, 0.0];[0.966, 0.0284];[0.94, 0.0506];[0.992, 0.0098];[1.0, 0.0];[1.0, 0.0]
